0.09380 0.06325 183.03602 -0.02230 -0.03654 0.99908
0.09380 0.10542 183.06199 -0.03070 -0.02641 0.99918
0.09380 0.14759 183.07890 -0.03822 -0.01893 0.99909
0.09380 0.18976 183.08832 -0.04358 -0.01344 0.99896
0.09380 0.23193 183.09161 -0.04559 -0.00951 0.99891
0.09380 0.27410 183.09018 -0.04357 -0.00689 0.99903
0.09380 0.31627 183.08578 -0.03892 -0.00580 0.99923
0.09380 0.35844 183.08025 -0.03413 -0.00572 0.99940
0.09380 0.40061 183.07481 -0.03106 -0.00370 0.99951
0.09380 0.44277 183.06841 -0.03313 0.00684 0.99943
0.09380 0.48494 183.05442 -0.04464 0.02719 0.99863
0.09380 0.52711 183.02322 -0.06200 0.04941 0.99685
0.09380 0.56928 182.97079 -0.08234 0.06347 0.99458
0.09380 0.61145 182.89984 -0.10899 0.07593 0.99114
0.09380 0.65362 182.80998 -0.13263 0.10432 0.98566
0.09380 0.69579 182.69154 -0.15681 0.14055 0.97758
0.09380 0.73796 182.53959 -0.19207 0.16944 0.96664
0.09380 0.78013 182.35212 -0.23956 0.17359 0.95524
0.09380 0.82230 182.13024 -0.32232 0.18419 0.92854
0.09380 0.86447 181.84167 -0.40371 0.16867 0.89921
0.09380 0.90663 181.63942 0.46322 -0.54273 0.70062
0.09380 0.94880 181.87956 -0.82140 0.54660 0.16289
0.09380 1.03314 191.09618 -0.85913 0.51176 -0.00048
0.10428 -3.14159 207.50405 -0.94488 -0.02363 0.32657
0.10428 -3.09942 207.50405 -0.94304 -0.06344 0.32657
0.10428 -3.05725 207.50405 -0.93953 -0.10314 0.32657
0.10428 -3.01509 207.50405 -0.93435 -0.14265 0.32657
0.10428 -2.97292 207.50405 -0.92750 -0.18192 0.32657
0.10428 -2.93075 207.50405 -0.91901 -0.22085 0.32657
0.10428 -2.88858 207.50405 -0.90888 -0.25940 0.32657
0.10428 -2.84641 207.50405 -0.89714 -0.29748 0.32657
0.10428 -2.80424 207.50405 -0.88380 -0.33504 0.32657
0.10428 -2.76207 207.50405 -0.86889 -0.37200 0.32657
0.10428 -2.71990 207.50405 -0.85243 -0.40830 0.32657
0.10428 -2.67773 207.50405 -0.83446 -0.44387 0.32657
0.10428 -2.63556 207.50405 -0.81501 -0.47865 0.32657
0.10428 -2.59340 207.50405 -0.79411 -0.51259 0.32657
0.10428 -2.55123 207.50405 -0.77179 -0.54561 0.32657
0.10428 -2.50906 207.50405 -0.74810 -0.57766 0.32657
0.10428 -2.46689 207.50405 -0.72309 -0.60868 0.32657
0.10428 -2.42472 207.50405 -0.69679 -0.63863 0.32657
0.10428 -2.38255 207.50405 -0.66924 -0.66743 0.32657
0.10428 -2.34038 207.50405 -0.64051 -0.69505 0.32657
0.10428 -2.29821 207.50405 -0.61064 -0.72143 0.32657
0.10428 -2.25604 207.50405 -0.57969 -0.74654 0.32657
0.10428 -2.21387 207.50405 -0.54770 -0.77031 0.32657
0.10428 -2.17170 207.50405 -0.51474 -0.79271 0.32657
0.10428 -2.12954 207.50405 -0.48086 -0.81371 0.32657
0.10428 -2.08737 207.50405 -0.44613 -0.83326 0.32657
0.10428 -2.04520 207.50405 -0.41061 -0.85132 0.32657
0.10428 -2.00303 207.50405 -0.37435 -0.86788 0.32657
0.10428 -1.96086 207.50405 -0.33743 -0.88289 0.32657
0.10428 -1.91869 207.50405 -0.29992 -0.89633 0.32657
0.10428 -1.87652 207.50405 -0.26186 -0.90817 0.32657
0.10428 -1.83435 207.50405 -0.22334 -0.91841 0.32657
0.10428 -1.79218 207.50405 -0.18443 -0.92700 0.32657
0.10428 -1.75001 207.50405 -0.14519 -0.93396 0.32657
0.10428 -1.70785 207.50405 -0.10568 -0.93925 0.32657
0.10428 -1.66568 207.50405 -0.06600 -0.94287 0.32657
0.10428 -1.62351 207.50405 -0.02619 -0.94481 0.32657
0.10428 -1.58134 207.50405 0.01366 -0.94507 0.32657
0.10428 -1.53917 207.50405 0.05349 -0.94366 0.32657
0.10428 -1.49700 207.50405 0.09323 -0.94056 0.32657
0.10428 -1.45483 207.50405 0.13280 -0.93580 0.32657
0.10428 -1.41266 207.50405 0.17213 -0.92937 0.32657
0.10428 -1.37049 207.50405 0.21115 -0.92128 0.32657
0.10428 -1.32832 207.50405 0.24980 -0.91156 0.32657
0.10428 -1.28616 207.50405 0.28801 -0.90022 0.32657
0.10428 -1.24399 207.50405 0.32570 -0.88728 0.32657
0.10428 -1.20182 207.50405 0.36282 -0.87276 0.32657
0.10428 -1.15965 207.50405 0.39929 -0.85669 0.32657
0.10428 -1.11748 207.50405 0.43505 -0.83910 0.32657
0.10428 -1.07531 207.50405 0.47004 -0.82001 0.32657
0.10428 -1.03314 207.50405 0.50419 -0.79947 0.32657
0.10428 -0.99097 207.50405 0.53744 -0.77750 0.32657
0.10428 -0.94880 207.50405 0.56974 -0.75415 0.32657
0.10428 -0.90663 207.50405 0.60103 -0.72946 0.32657
0.10428 -0.86447 207.50405 0.63124 -0.70348 0.32657
0.10428 -0.82230 207.50405 0.66034 -0.67624 0.32657
0.10428 -0.78013 207.50405 0.68826 -0.64780 0.32657
0.10428 -0.73796 207.50405 0.71496 -0.61821 0.32657
0.10428 -0.69579 207.50405 0.74038 -0.58752 0.32657
0.10428 -0.65362 207.50405 0.76449 -0.55579 0.32657
0.10428 -0.61145 207.50405 0.78724 -0.52307 0.32657
0.10428 -0.56928 207.50405 0.80859 -0.48941 0.32657
0.10428 -0.52711 207.50405 0.82851 -0.45489 0.32657
0.10428 -0.48494 207.50405 0.84695 -0.41956 0.32657
0.10428 -0.44277 207.50405 0.86388 -0.38348 0.32657
0.10428 -0.40061 207.50405 0.87928 -0.34672 0.32657
0.10428 -0.35844 207.50405 0.89312 -0.30935 0.32657
0.10428 -0.31627 207.50405 0.90536 -0.27142 0.32657
0.10428 -0.27410 207.50405 0.91600 -0.23301 0.32657
0.10428 -0.23193 207.50405 0.92501 -0.19419 0.32657
0.10428 -0.18976 207.50405 0.93237 -0.15502 0.32657
0.10428 -0.14759 207.50405 0.93808 -0.11558 0.32657
0.10428 -0.10542 207.50405 0.94212 -0.07593 0.32657
0.10428 -0.06325 207.50405 0.94448 -0.03615 0.32657
0.10428 -0.02108 207.50405 0.94501 -0.01596 0.32666
0.10428 0.02108 207.54141 0.94469 0.01396 0.32766
0.10428 0.06325 207.60570 0.94257 0.05859 0.32883
0.10428 0.10542 207.66014 0.93813 0.10581 0.32973
0.10428 0.14759 207.69820 0.93142 0.15224 0.33057
0.10428 0.18976 207.72077 0.92279 0.19706 0.33109
0.10428 0.23193 207.73057 0.91246 0.24056 0.33099
0.10428 0.27410 207.72986 0.90022 0.28384 0.33021
0.10428 0.31627 207.71816 0.88570 0.32725 0.32931
0.10428 0.35844 207.69379 0.86998 0.36723 0.32904
0.10428 0.40061 207.66090 0.85606 0.39824 0.32951
0.10428 0.44277 207.63925 0.83957 0.43192 0.32950
0.10428 0.48494 207.62613 0.81677 0.47381 0.32923
0.10428 0.52711 207.59552 0.79364 0.51149 0.32942
0.10428 0.56928 207.55509 0.75664 0.56466 0.32964
0.10428 0.61145 207.47037 0.71607 0.61398 0.33208
0.10428 0.65362 207.32445 0.69301 0.63881 0.33416
0.10428 0.69579 207.19010 0.67976 0.65396 0.33205
0.10428 0.73796 207.09447 0.66796 0.66811 0.32782
0.10428 0.78013 207.04657 0.65060 0.68668 0.32433
0.10428 0.82230 207.02769 0.61269 0.72189 0.32170
0.10428 0.86447 206.98537 0.55311 0.76903 0.32042
0.10428 0.90663 206.98785 0.79656 0.52071 0.30716
0.10428 0.94880 207.32436 -0.42138 0.89222 0.16241
0.10428 0.99097 202.26401 -0.76263 0.64403 0.06016
0.10428 1.03314 215.30948 -0.85743 0.51459 0.00064
0.11475 -3.14159 203.88092 -0.88342 -0.02209 0.46806
0.11475 -3.09942 203.88092 -0.88170 -0.05931 0.46806
0.11475 -3.05725 203.88092 -0.87842 -0.09643 0.46806
0.11475 -3.01509 203.88092 -0.87357 -0.13337 0.46806
0.11475 -2.97292 203.88092 -0.86717 -0.17008 0.46806
0.11475 -2.93075 203.88092 -0.85923 -0.20649 0.46806
0.11475 -2.88858 203.88092 -0.84976 -0.24253 0.46806
0.11475 -2.84641 203.88092 -0.83879 -0.27814 0.46806
0.11475 -2.80424 203.88092 -0.82631 -0.31325 0.46806
0.11475 -2.76207 203.88092 -0.81237 -0.34780 0.46806
0.11475 -2.71990 203.88092 -0.79699 -0.38174 0.46806
0.11475 -2.67773 203.88092 -0.78019 -0.41500 0.46806
0.11475 -2.63556 203.88092 -0.76200 -0.44752 0.46806
0.11475 -2.59340 203.88092 -0.74246 -0.47925 0.46806
0.11475 -2.55123 203.88092 -0.72159 -0.51012 0.46806
0.11475 -2.50906 203.88092 -0.69945 -0.54009 0.46806
0.11475 -2.46689 203.88092 -0.67606 -0.56909 0.46806
0.11475 -2.42472 203.88092 -0.65146 -0.59709 0.46806
0.11475 -2.38255 203.88092 -0.62571 -0.62402 0.46806
0.11475 -2.34038 203.88092 -0.59885 -0.64984 0.46806
0.11475 -2.29821 203.88092 -0.57092 -0.67451 0.46806
0.11475 -2.25604 203.88092 -0.54198 -0.69798 0.46806
0.11475 -2.21387 203.88092 -0.51208 -0.72021 0.46806
0.11475 -2.17170 203.88092 -0.48126 -0.74115 0.46806
0.11475 -2.12954 203.88092 -0.44959 -0.76078 0.46806
0.11475 -2.08737 203.88092 -0.41711 -0.77906 0.46806
0.11475 -2.04520 203.88092 -0.38390 -0.79595 0.46806
0.11475 -2.00303 203.88092 -0.35001 -0.81143 0.46806
0.11475 -1.96086 203.88092 -0.31549 -0.82546 0.46806
0.11475 -1.91869 203.88092 -0.28041 -0.83803 0.46806
0.11475 -1.87652 203.88092 -0.24483 -0.84910 0.46806
0.11475 -1.83435 203.88092 -0.20882 -0.85867 0.46806
0.11475 -1.79218 203.88092 -0.17243 -0.86671 0.46806
0.11475 -1.75001 203.88092 -0.13574 -0.87321 0.46806
0.11475 -1.70785 203.88092 -0.09881 -0.87815 0.46806
0.11475 -1.66568 203.88092 -0.06170 -0.88154 0.46806
0.11475 -1.62351 203.88092 -0.02449 -0.88336 0.46806
0.11475 -1.58134 203.88092 0.01278 -0.88360 0.46806
0.11475 -1.53917 203.88092 0.05001 -0.88228 0.46806
0.11475 -1.49700 203.88092 0.08716 -0.87939 0.46806
0.11475 -1.45483 203.88092 0.12416 -0.87493 0.46806
0.11475 -1.41266 203.88092 0.16093 -0.86892 0.46806
0.11475 -1.37049 203.88092 0.19742 -0.86136 0.46806
0.11475 -1.32832 203.88092 0.23356 -0.85227 0.46806
0.11475 -1.28616 203.88092 0.26928 -0.84167 0.46806
0.11475 -1.24399 203.88092 0.30452 -0.82957 0.46806
0.11475 -1.20182 203.88092 0.33922 -0.81600 0.46806
0.11475 -1.15965 203.88092 0.37332 -0.80097 0.46806
0.11475 -1.11748 203.88092 0.40675 -0.78452 0.46806
0.11475 -1.07531 203.88092 0.43946 -0.76668 0.46806
0.11475 -1.03314 203.88092 0.47139 -0.74747 0.46806
0.11475 -0.99097 203.88092 0.50249 -0.72693 0.46806
0.11475 -0.94880 203.88092 0.53268 -0.70510 0.46806
0.11475 -0.90663 203.88092 0.56193 -0.68202 0.46806
0.11475 -0.86447 203.88092 0.59019 -0.65772 0.46806
0.11475 -0.82230 203.88092 0.61739 -0.63226 0.46806
0.11475 -0.78013 203.88092 0.64349 -0.60567 0.46806
0.11475 -0.73796 203.88092 0.66846 -0.57800 0.46806
0.11475 -0.69579 203.88092 0.69223 -0.54931 0.46806
0.11475 -0.65362 203.88092 0.71477 -0.51964 0.46806
0.11475 -0.61145 203.88092 0.73604 -0.48905 0.46806
0.11475 -0.56928 203.88092 0.75600 -0.45758 0.46806
0.11475 -0.52711 203.88092 0.77462 -0.42530 0.46806
0.11475 -0.48494 203.88092 0.79186 -0.39227 0.46806
0.11475 -0.44277 203.88092 0.80769 -0.35854 0.46806
0.11475 -0.40061 203.88092 0.82209 -0.32417 0.46806
0.11475 -0.35844 203.88092 0.83503 -0.28923 0.46806
0.11475 -0.31627 203.88092 0.84648 -0.25377 0.46806
0.11475 -0.27410 203.88092 0.85642 -0.21786 0.46806
0.11475 -0.23193 203.88092 0.86484 -0.18156 0.46806
0.11475 -0.18976 203.88092 0.87173 -0.14494 0.46806
0.11475 -0.14759 203.88092 0.87706 -0.10806 0.46806
0.11475 -0.10542 203.88092 0.88084 -0.07099 0.46806
0.11475 -0.06325 203.88092 0.88305 -0.03380 0.46806
0.11475 -0.02108 203.88092 0.88312 -0.03063 0.46814
0.11475 0.02108 203.93322 0.88300 -0.01262 0.46921
0.11475 0.06325 204.02596 0.88208 0.02914 0.47019
0.11475 0.10542 204.11255 0.87884 0.08013 0.47034
0.11475 0.14759 204.17534 0.87255 0.13090 0.47067
0.11475 0.18976 204.21364 0.86389 0.17929 0.47070
0.11475 0.23193 204.23084 0.85325 0.22605 0.46997
0.11475 0.27410 204.22953 0.83995 0.27351 0.46870
0.11475 0.31627 204.20753 0.82291 0.32246 0.46781
0.11475 0.35844 204.16042 0.80503 0.36402 0.46842
0.11475 0.40061 204.09587 0.79507 0.38231 0.47086
0.11475 0.44277 204.05674 0.78392 0.40367 0.47173
0.11475 0.48494 204.04682 0.76312 0.44227 0.47121
0.11475 0.52711 204.02323 0.74688 0.46895 0.47144
0.11475 0.56928 204.00858 0.69681 0.54160 0.47024
0.11475 0.61145 203.92667 0.63739 0.60830 0.47298
0.11475 0.65362 203.73133 0.63156 0.60717 0.48216
0.11475 0.69579 203.59227 0.66119 0.57517 0.48168
0.11475 0.73796 203.58333 0.69918 0.53988 0.46871
0.11475 0.78013 203.73374 0.72072 0.52755 0.44972
0.11475 0.82230 204.00037 0.71237 0.55378 0.43112
0.11475 0.86447 204.31288 0.65929 0.62557 0.41713
0.11475 0.90663 204.60800 0.76354 0.51390 0.39104
0.11475 0.94880 205.01688 -0.14568 0.94364 0.29719
0.11475 0.99097 202.53724 -0.67125 0.73004 0.12830
0.11475 1.03314 209.51386 -0.85108 0.52501 0.00511
0.12523 -3.14159 190.59260 -0.15183 -0.00380 0.98840
0.12523 -3.09942 190.59260 -0.15153 -0.01019 0.98840
0.12523 -3.05725 190.59260 -0.15097 -0.01657 0.98840
0.12523 -3.01509 190.59260 -0.15014 -0.02292 0.98840
0.12523 -2.97292 190.59260 -0.14904 -0.02923 0.98840
0.12523 -2.93075 190.59260 -0.14767 -0.03549 0.98840
0.12523 -2.88858 190.59260 -0.14604 -0.04168 0.98840
0.12523 -2.84641 190.59260 -0.14416 -0.04780 0.98840
0.12523 -2.80424 190.59260 -0.14201 -0.05384 0.98840
0.12523 -2.76207 190.59260 -0.13962 -0.05978 0.98840
0.12523 -2.71990 190.59260 -0.13697 -0.06561 0.98840
0.12523 -2.67773 190.59260 -0.13409 -0.07132 0.98840
0.12523 -2.63556 190.59260 -0.13096 -0.07691 0.98840
0.12523 -2.59340 190.59260 -0.12760 -0.08237 0.98840
0.12523 -2.55123 190.59260 -0.12402 -0.08767 0.98840
0.12523 -2.50906 190.59260 -0.12021 -0.09282 0.98840
0.12523 -2.46689 190.59260 -0.11619 -0.09781 0.98840
0.12523 -2.42472 190.59260 -0.11196 -0.10262 0.98840
0.12523 -2.38255 190.59260 -0.10754 -0.10725 0.98840
0.12523 -2.34038 190.59260 -0.10292 -0.11169 0.98840
0.12523 -2.29821 190.59260 -0.09812 -0.11592 0.98840
0.12523 -2.25604 190.59260 -0.09315 -0.11996 0.98840
0.12523 -2.21387 190.59260 -0.08801 -0.12378 0.98840
0.12523 -2.17170 190.59260 -0.08271 -0.12738 0.98840
0.12523 -2.12954 190.59260 -0.07727 -0.13075 0.98840
0.12523 -2.08737 190.59260 -0.07169 -0.13389 0.98840
0.12523 -2.04520 190.59260 -0.06598 -0.13680 0.98840
0.12523 -2.00303 190.59260 -0.06015 -0.13946 0.98840
0.12523 -1.96086 190.59260 -0.05422 -0.14187 0.98840
0.12523 -1.91869 190.59260 -0.04819 -0.14403 0.98840
0.12523 -1.87652 190.59260 -0.04208 -0.14593 0.98840
0.12523 -1.83435 190.59260 -0.03589 -0.14758 0.98840
0.12523 -1.79218 190.59260 -0.02964 -0.14896 0.98840
0.12523 -1.75001 190.59260 -0.02333 -0.15007 0.98840
0.12523 -1.70785 190.59260 -0.01698 -0.15092 0.98840
0.12523 -1.66568 190.59260 -0.01060 -0.15151 0.98840
0.12523 -1.62351 190.59260 -0.00421 -0.15182 0.98840
0.12523 -1.58134 190.59260 0.00220 -0.15186 0.98840
0.12523 -1.53917 190.59260 0.00860 -0.15163 0.98840
0.12523 -1.49700 190.59260 0.01498 -0.15114 0.98840
0.12523 -1.45483 190.59260 0.02134 -0.15037 0.98840
0.12523 -1.41266 190.59260 0.02766 -0.14934 0.98840
0.12523 -1.37049 190.59260 0.03393 -0.14804 0.98840
0.12523 -1.32832 190.59260 0.04014 -0.14648 0.98840
0.12523 -1.28616 190.59260 0.04628 -0.14465 0.98840
0.12523 -1.24399 190.59260 0.05234 -0.14257 0.98840
0.12523 -1.20182 190.59260 0.05830 -0.14024 0.98840
0.12523 -1.15965 190.59260 0.06416 -0.13766 0.98840
0.12523 -1.11748 190.59260 0.06991 -0.13483 0.98840
0.12523 -1.07531 190.59260 0.07553 -0.13176 0.98840
0.12523 -1.03314 190.59260 0.08102 -0.12846 0.98840
0.12523 -0.99097 190.59260 0.08636 -0.12493 0.98840
0.12523 -0.94880 190.59260 0.09155 -0.12118 0.98840
0.12523 -0.90663 190.59260 0.09658 -0.11721 0.98840
0.12523 -0.86447 190.59260 0.10143 -0.11304 0.98840
0.12523 -0.82230 190.59260 0.10611 -0.10866 0.98840
0.12523 -0.78013 190.59260 0.11059 -0.10409 0.98840
0.12523 -0.73796 190.59260 0.11488 -0.09934 0.98840
0.12523 -0.69579 190.59260 0.11897 -0.09441 0.98840
0.12523 -0.65362 190.59260 0.12284 -0.08931 0.98840
0.12523 -0.61145 190.59260 0.12650 -0.08405 0.98840
0.12523 -0.56928 190.59260 0.12993 -0.07864 0.98840
0.12523 -0.52711 190.59260 0.13313 -0.07309 0.98840
0.12523 -0.48494 190.59260 0.13609 -0.06742 0.98840
0.12523 -0.44277 190.59260 0.13881 -0.06162 0.98840
0.12523 -0.40061 190.59260 0.14129 -0.05571 0.98840
0.12523 -0.35844 190.59260 0.14351 -0.04971 0.98840
0.12523 -0.31627 190.59260 0.14548 -0.04361 0.98840
0.12523 -0.27410 190.59260 0.14719 -0.03744 0.98840
0.12523 -0.23193 190.59260 0.14864 -0.03120 0.98840
0.12523 -0.18976 190.59260 0.14982 -0.02491 0.98840
0.12523 -0.14759 190.59260 0.15074 -0.01857 0.98840
0.12523 -0.10542 190.59260 0.15139 -0.01220 0.98840
0.12523 -0.06325 190.59260 0.15177 -0.00581 0.98840
0.12523 -0.02108 190.59260 0.14996 -0.07286 0.98600
0.12523 0.02108 190.65813 0.15041 -0.10626 0.98290
0.12523 0.06325 190.77241 0.15390 -0.09347 0.98365
0.12523 0.10542 190.88261 0.15882 -0.05835 0.98558
0.12523 0.14759 190.96475 0.15921 -0.02086 0.98703
0.12523 0.18976 191.01577 0.15701 0.01487 0.98748
0.12523 0.23193 191.03743 0.15315 0.04924 0.98698
0.12523 0.27410 191.03124 0.14521 0.08264 0.98594
0.12523 0.31627 190.99733 0.13088 0.11502 0.98470
0.12523 0.35844 190.93481 0.11567 0.13182 0.98450
0.12523 0.40061 190.85368 0.11696 0.10052 0.98804
0.12523 0.44277 190.80419 0.12443 0.07370 0.98949
0.12523 0.48494 190.79593 0.11991 0.08383 0.98924
0.12523 0.52711 190.78002 0.13014 0.06576 0.98931
0.12523 0.56928 190.78820 0.07717 0.15184 0.98539
0.12523 0.61145 190.72991 -0.01191 0.24439 0.96960
0.12523 0.65362 190.51685 -0.00676 0.17316 0.98487
0.12523 0.69579 190.36338 0.10550 0.02606 0.99408
0.12523 0.73796 190.38967 0.27638 -0.11054 0.95467
0.12523 0.78013 190.65454 0.42088 -0.16083 0.89275
0.12523 0.82230 191.09969 0.51617 -0.12850 0.84679
0.12523 0.86447 191.64830 0.53713 -0.00687 0.84347
0.12523 0.90663 192.14812 0.55004 0.08893 0.83039
0.12523 0.94880 192.58305 0.36760 0.32865 0.86998
0.12523 0.99097 192.63963 -0.01834 0.57849 0.81548
0.12523 1.03314 193.62111 -0.81776 0.56546 0.10732
0.12523 1.07531 183.76355 0.67928 -0.13459 0.72143
0.12523 1.11748 184.91383 0.00054 0.31883 0.94781
0.12523 1.15965 184.73640 0.06403 0.25894 0.96377
0.12523 1.20182 184.70632 -0.02472 0.26492 0.96395
0.12523 1.24399 184.60359 -0.11874 0.25982 0.95833
0.12523 1.28616 184.42062 -0.19548 0.23805 0.95138
0.12523 1.32832 184.17340 -0.24749 0.20156 0.94769
0.12523 1.37049 183.88788 -0.28647 0.15853 0.94488
0.12523 1.41266 183.57458 -0.31226 0.11155 0.94343
0.12523 1.45483 183.24396 -0.32611 0.06195 0.94330
0.12523 1.49700 182.90555 -0.32566 0.01795 0.94532
0.12523 1.53917 182.56795 -0.30035 0.00770 0.95380
0.12523 1.58134 182.26177 -0.28032 0.07580 0.95691
0.12523 1.62351 181.98013 -0.23532 0.09152 0.96760
0.12523 1.66568 181.75137 -0.19561 0.08414 0.97707
0.12523 1.70785 181.56934 -0.15637 0.01697 0.98755
0.12523 1.75001 181.41883 -0.11235 -0.01284 0.99359
0.12523 1.79218 181.30638 -0.06869 -0.03646 0.99697
0.12523 1.83435 181.23025 -0.02611 -0.06151 0.99776
0.12523 1.87652 181.18626 0.01412 -0.08292 0.99646
0.12523 1.91869 181.17062 0.05098 -0.09811 0.99387
0.12523 1.96086 181.18003 0.08403 -0.10778 0.99062
0.12523 2.00303 181.21125 0.11289 -0.11282 0.98718
0.12523 2.04520 181.26094 0.13729 -0.11415 0.98393
0.12523 2.08737 181.32560 0.15684 -0.11369 0.98106
0.12523 2.12954 181.40102 0.17032 -0.10936 0.97930
0.12523 2.17170 181.48310 0.17775 -0.09862 0.97912
0.12523 2.21387 181.56986 0.17868 -0.08357 0.98035
0.12523 2.25604 181.65663 0.15727 -0.08400 0.98398
0.12523 2.29821 181.73261 0.21927 -0.00999 0.97561
0.12523 2.34038 181.91308 0.24713 0.05842 0.96722
0.12523 2.38255 181.62375 -0.63660 -0.73053 0.24713
0.12523 2.46689 201.63461 -0.62372 -0.78165 -0.00038
0.13570 -3.14159 183.85042 0.39518 0.00988 0.91855
0.13570 -3.09942 183.85042 0.39441 0.02653 0.91855
0.13570 -3.05725 183.85042 0.39294 0.04314 0.91855
0.13570 -3.01509 183.85042 0.39077 0.05966 0.91855
0.13570 -2.97292 183.85042 0.38791 0.07608 0.91855
0.13570 -2.93075 183.85042 0.38436 0.09237 0.91855
0.13570 -2.88858 183.85042 0.38012 0.10849 0.91855
0.13570 -2.84641 183.85042 0.37521 0.12442 0.91855
